ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,bayesaverage
3398,Eye of Horus,2002,2,8,45,7,42,5.11,18056,1.4,116,Unknown,Unknown,5.49268
33023,Trivial Pursuit Greatest Hits,2007,2,4,30,0,45,5.06,18057,1.5,157,Roll / Spin and Move,Unknown,5.49427
2669,Frog Juice,1995,2,4,25,8,539,5.52,18058,1.22,1463,"Matching, Set Collection",Children's Games,5.49298
240096,Moonshiners of the Apocalypse,2019,1,4,90,14,138,5.76,18059,2.14,556,"Action Points, Area Majority / Influence, Dice Rolling, Modular Board, Tile Placement, Worker Placement",Unknown,5.46343
15195,Monopoly: X-Men,2000,2,6,120,8,55,5.13,18060,2.33,120,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown,5.49495
2925,The Dukes of Hazzard Game,1981,2,4,30,7,49,4.98,18061,1.0,100,Roll / Spin and Move,Unknown,5.48617
287741,The Furglars,2019,2,6,15,7,34,5.05,18062,1.0,120,"Dice Rolling, Take That",Unknown,5.48421
12491,UNO: Disney,2002,2,4,20,7,40,5.13,18063,2.5,119,Hand Management,Unknown,5.49294
5646,Stap op,1950,2,6,20,6,147,5.47,18064,1.07,333,Set Collection,Unknown,5.49878
32863,Quelf Jr.,2007,3,6,30,6,51,5.12,18065,1.0,166,"Acting, Paper-and-Pencil, Singing, Storytelling",Unknown,5.48255
37498,Monopoly: The Beatles Collector's Edition,2008,2,6,120,8,84,5.32,18066,1.75,337,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown,5.49458
6499,Two Player Brick by Brick,1995,1,2,30,8,74,5.27,18067,1.0,210,"Cooperative Game, Pattern Building, Pattern Recognition, Simultaneous Action Selection, Team-Based Game",Unknown,5.49233
31069,Medievalia,2007,2,4,50,10,161,5.56,18068,2.16,563,Card Drafting,Unknown,5.49322
19425,Daemonibus,2005,2,6,75,10,34,5.1,18069,1.0,82,Unknown,Unknown,5.49324
29119,Party Pooper,2008,4,10,40,12,34,4.9,18070,1.0,120,Unknown,Unknown,5.4902
3501,Fantasy,1990,3,6,60,0,30,4.93,18071,2.2,68,Pick-up and Deliver,Unknown,5.49369
89927,Ramses Return,2011,2,4,10,7,153,5.44,18072,1.0,445,"Memory, Roll / Spin and Move, Set Collection",Children's Games,5.48654
9357,East Wind Rain: The War in the Pacific 1941-1945,1985,2,2,360,12,44,5.09,18073,3.67,231,Secret Unit Deployment,Wargames,5.49311
10090,Turmbau zu Babel,1988,2,6,10,5,42,5.16,18074,1.0,110,Unknown,Unknown,5.48296
155157,Baby Blues,2015,2,4,30,8,295,5.55,18075,1.36,456,"Hand Management, Take That",Unknown,5.46611
85562,LineUp,2010,2,4,0,8,33,4.88,18076,1.75,108,Memory,Unknown,5.49054
39431,Name Chase: Historical Figures Edition,2008,4,99,0,12,34,4.86,18077,0.0,117,Unknown,Unknown,5.48691
26563,Upturn,2006,2,4,20,8,43,5.03,18078,1.5,110,"Hand Management, Tile Placement",Abstract Games,5.49498
6006,Iron Cross,1990,2,2,240,12,64,5.34,18079,2.78,389,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Simulation",Wargames,5.49495
185195,Urbis,2015,2,6,60,10,35,5.21,18080,1.5,24,"Hand Management, Push Your Luck, Take That, Tile Placement",Unknown,5.49065
8996,Pictionary Junior,1988,3,8,60,7,226,5.42,18081,1.31,735,"Paper-and-Pencil, Roll / Spin and Move",Children's Games,5.48352
206410,Nothing To Declare,2016,2,6,20,8,51,5.41,18082,1.0,92,"Hand Management, Memory, Push Your Luck, Take That",Unknown,5.48477
38359,The 3 Commandments,2008,3,7,45,10,557,5.48,18083,1.65,871,"Memory, Pattern Recognition",Party Games,5.49507
16153,Labyrinth Treasure Hunt,2005,2,6,30,7,217,5.41,18084,1.28,621,"Pattern Recognition, Simultaneous Action Selection","Children's Games, Family Games",5.49133
13052,Missionary: Impossible,1996,2,6,30,8,37,5.14,18085,1.5,63,"Simulation, Team-Based Game",Unknown,5.49224
41095,Clue: Secrets & Spies,2009,2,6,60,9,235,5.43,18086,1.72,789,Hand Management,Unknown,5.49392
126703,Monopoly: World of Warcraft Collector's Edition,2012,2,6,180,8,199,5.63,18087,1.71,743,"Auction/Bidding, Dice Rolling, Player Elimination, Roll / Spin and Move, Trading",Unknown,5.48199
28834,Heli Hopper,2007,2,6,20,6,60,5.21,18088,1.0,64,Point to Point Movement,Children's Games,5.49382
137404,Banana Party,2013,2,4,20,5,90,5.29,18089,1.0,253,Unknown,Unknown,5.49199
21967,Trivial Pursuit For Kids,2004,2,4,30,8,38,4.96,18090,1.0,165,Roll / Spin and Move,Unknown,5.49049
133423,Rocket Game,2011,2,6,5,4,42,5.05,18091,1.0,61,"Pattern Building, Tile Placement",Unknown,5.4871
134615,Zogar's Gaze,2013,1,5,40,12,145,5.55,18092,1.36,334,"Dice Rolling, Memory, Push Your Luck, Set Collection",Unknown,5.48876
5347,Edge City,1994,2,4,90,12,46,5.08,18093,2.0,127,"Modular Board, Player Elimination, Variable Player Powers",Unknown,5.4917
58375,Eine gegen Eine,2009,4,4,20,10,40,5.03,18094,1.0,54,Unknown,Unknown,5.48968
40507,Skip-Bo Junior,2003,2,4,15,0,91,5.3,18095,1.0,298,Hand Management,Unknown,5.4928
215532,Misantropia,2016,2,10,60,14,56,5.44,18096,1.5,83,"Acting, Action Queue",Unknown,5.49308
2681,Countdown,1982,2,6,30,8,73,5.29,18097,1.0,177,Unknown,Unknown,5.48948
40433,Crazy Old Fish War,2008,2,5,15,7,40,5.18,18098,1.0,128,Unknown,Unknown,5.49237
3324,Railroader,1963,2,4,60,8,114,5.38,18099,1.5,241,"Push Your Luck, Roll / Spin and Move, Tile Placement",Children's Games,5.48782
146104,UnNatural Selection,2013,3,10,30,8,90,5.4,18100,1.0,267,Take That,Unknown,5.48363
24484,Disorder,2006,2,6,40,10,71,5.23,18101,1.38,194,Unknown,Unknown,5.49181
89931,Frog Rush,2011,2,4,10,7,76,5.25,18102,1.0,237,Dice Rolling,Unknown,5.49363
172707,Z First Impact: Opus 1 Chapter 1,2014,1,4,120,14,36,5.23,18103,4.0,78,"Area Movement, Cooperative Game",Unknown,5.49039
2749,The American Civil War,2001,2,4,240,12,398,5.67,18104,2.65,890,Unknown,Wargames,5.50798
17579,Scrambled States of America 2,2005,2,5,15,6,31,4.88,18105,1.25,98,Pattern Recognition,Unknown,5.48892
5209,Rondo,1997,2,6,45,12,47,5.09,18106,1.5,155,"Card Drafting, Hand Management, Set Collection",Unknown,5.49131
40236,A Conclave of Wyrms,2010,3,6,60,10,73,5.38,18107,2.0,250,"Set Collection, Trick-taking",Unknown,5.48975
23723,Dinosaurs Extinct?,2006,2,4,40,5,41,5.14,18108,1.0,89,Roll / Spin and Move,Unknown,5.48777
22342,Amazones,2006,3,5,30,10,53,5.1,18109,1.2,62,Auction/Bidding,Unknown,5.48616
5204,Dimension Demons,1981,2,2,60,12,54,5.14,18110,1.67,207,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game",Wargames,5.49208
1973,Outburst Junior,1989,2,8,30,7,160,5.39,18111,1.57,518,Unknown,Children's Games,5.48436
36236,Living Labyrinth,2008,2,4,20,8,95,5.43,18112,1.8,163,"Hand Management, Network and Route Building, Pattern Recognition, Tile Placement",Unknown,5.49069
181492,Operation: Kindergarten,2015,2,4,60,12,65,5.32,18113,2.0,182,"Action Queue, Area Majority / Influence, Dice Rolling",Unknown,5.4884
189969,Orange Quest,2015,2,6,30,14,39,5.65,18114,1.5,51,"Card Drafting, Hand Management",Unknown,5.49147
135648,Tales & Games: Baba Yaga,2013,2,5,15,6,414,5.49,18115,1.28,1285,"Memory, Simultaneous Action Selection",Children's Games,5.47709
740,Rio Grande:  The Battle of Valverde,1991,2,2,180,12,58,5.28,18116,3.44,430,Hexagon Grid,Wargames,5.48895
10511,Gute Freunde,1988,2,4,20,5,40,4.9,18117,1.0,105,"Modular Board, Point to Point Movement",Children's Games,5.49095
2946,Pipeline,1993,2,4,20,6,166,5.48,18118,1.15,255,Tile Placement,"Abstract Games, Children's Games",5.4945
15791,Alerta Roja,1986,3,6,0,10,70,5.24,18119,1.78,139,Secret Unit Deployment,Unknown,5.49013
123991,Taggle,2011,3,6,20,14,117,5.4,18120,1.0,282,Voting,Unknown,5.47474
190685,We Detectives,2015,2,4,30,7,36,5.21,18121,1.5,107,Cooperative Game,Unknown,5.48945
191880,Skibe,2016,3,5,20,8,54,5.16,18122,0.0,141,Unknown,Unknown,5.49142
229954,Junggle,2017,2,10,15,7,34,5.06,18123,1.0,107,"Memory, Push Your Luck",Unknown,5.48613
128635,Saqqara,2012,3,5,60,12,56,5.17,18124,2.33,142,"Auction/Bidding, Betting and Bluffing, Card Drafting, Commodity Speculation, Trading",Unknown,5.49104
62478,Mâamut,2009,2,4,20,10,73,5.21,18125,1.33,174,Card Drafting,Unknown,5.48873
192353,Spooky Castle,2016,2,4,20,6,115,5.41,18126,1.0,333,Cooperative Game,Unknown,5.49313
37168,El Palé,1935,2,6,60,9,88,5.54,18127,1.8,131,"Auction/Bidding, Card Drafting, Dice Rolling, Roll / Spin and Move",Unknown,5.49201
119316,United Square,2011,2,4,15,8,112,5.4,18128,1.71,42,Tile Placement,Unknown,5.47114
23812,Drachenjäger von Xorlosch,2006,2,6,60,12,65,5.19,18129,2.25,153,"Area Majority / Influence, Area Movement, Role Playing",Unknown,5.49267
2406,Whosit?,1976,2,6,45,0,109,5.35,18130,1.4,253,Variable Player Powers,Unknown,5.49286
149324,Escape from Sunset Island:  Zombie Apocalypse Simulator,2013,4,10,90,9,83,5.93,18131,2.0,107,"Cooperative Game, Role Playing, Roll / Spin and Move, Simulation",Unknown,5.49417
137201,Epic Death!,2014,2,5,30,12,102,5.46,18132,2.09,217,"Dice Rolling, Take That","Party Games, Thematic Games",5.49036
1802,Zwickern,1999,3,4,30,9,32,4.87,18133,2.0,155,"Hand Management, Set Collection, Team-Based Game",Unknown,5.4905
22801,Rapido,2005,2,4,15,3,30,4.85,18134,1.0,56,Unknown,Unknown,5.49211
169502,Firefly: Fistful of Credits,2015,2,4,60,14,87,5.33,18135,2.86,415,"Cooperative Game, Dice Rolling, Hand Management, Roll / Spin and Move",Unknown,5.48951
1084,Das Gold der Maya,1997,2,4,45,10,46,5.0,18136,1.67,121,"Auction/Bidding, Set Collection, Tile Placement",Unknown,5.48844
162915,8 the Liar,2014,2,8,15,8,37,4.85,18137,1.0,49,Hand Management,Unknown,5.48979
99254,Monopoly: The Lord of the Rings Collectors Edition,2005,2,6,90,8,45,5.95,18138,2.3,124,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown,5.49037
254419,Weird Things Humans Search For,2018,2,20,30,14,115,5.37,18139,1.0,304,Unknown,Party Games,5.47507
196379,Shit Happens,2016,2,8,60,18,546,5.51,18140,1.13,1174,"Memory, Pattern Building",Unknown,5.38451
197068,Trick-Taking: The Trick-Taking Game,2016,2,4,30,0,74,5.21,18141,1.67,382,Trick-taking,Unknown,5.48089
11616,Monopoly: Spider-Man,2002,2,6,120,8,53,5.15,18142,1.5,191,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown,5.49362
198147,Awful Fantasy: The Card Game,2017,2,6,45,13,115,5.52,18143,1.0,395,"Hand Management, Storytelling, Take That",Unknown,5.47913
33701,Wahoo,1930,4,6,45,0,60,5.25,18144,1.25,94,"Roll / Spin and Move, Team-Based Game",Abstract Games,5.49527
297,Stadens Nyckel,1998,3,6,120,9,117,5.27,18145,2.25,218,Auction/Bidding,Unknown,5.49029
113070,Zoneplex,2012,3,5,60,13,70,5.73,18146,2.5,135,"Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Tile Placement",Unknown,5.49079
40247,BrainBox: World,2008,1,0,10,8,65,5.42,18147,1.75,199,"Memory, Roll / Spin and Move",Children's Games,5.48918
220741,Yummy Yummy Pancake,2017,2,4,20,5,86,5.43,18148,1.0,147,"Deduction, Memory",Unknown,5.48953
154298,Alchemy!,2014,2,8,45,13,107,5.7,18149,2.4,333,"Pattern Building, Take That",Unknown,5.4839
188576,GG,2016,2,6,0,0,66,5.38,18150,1.5,231,"Memory, Rock-Paper-Scissors",Unknown,5.47989
675,4th Dimension,1977,2,2,45,12,78,5.28,18151,2.0,208,"Grid Movement, Rock-Paper-Scissors, Static Capture",Abstract Games,5.49496
4374,Crosstrack,1994,2,4,20,8,95,5.35,18152,1.62,275,"Network and Route Building, Tile Placement",Abstract Games,5.4903
6873,Letra-Mix,1977,1,4,20,8,124,5.35,18153,1.38,233,"Dice Rolling, Pattern Building",Unknown,5.49033
7552,Whad'Ya Know?,2003,4,10,30,12,62,5.17,18154,1.22,176,Unknown,Unknown,5.49205
65134,Sorry! Revenge Card Game,2009,2,4,15,6,290,5.44,18155,1.05,1129,Hand Management,Unknown,5.4786
177502,Monopoly: Marvel Avengers,2015,2,6,90,8,64,5.4,18156,1.0,238,Roll / Spin and Move,Unknown,5.48443
179628,Flipping Flags,2015,2,5,10,7,31,4.85,18157,1.0,80,Pattern Recognition,Unknown,5.48942
43231,Balance of Power,2012,2,6,120,13,111,5.52,18158,1.8,223,"Area Majority / Influence, Rock-Paper-Scissors",Unknown,5.48463
162571,PBL Robots,2015,2,3,60,12,42,5.32,18159,1.6,130,"Card Drafting, Dice Rolling",Unknown,5.48866
5026,Don't Wake the Dragon!,1986,2,4,20,5,56,5.34,18160,1.67,98,Roll / Spin and Move,Children's Games,5.49502
246,Politika,1996,3,7,0,12,39,5.0,18161,1.67,80,Unknown,Unknown,5.49138
197538,POOP: Party Pooper Edition,2015,2,5,15,5,37,5.05,18162,0.0,222,Hand Management,Unknown,5.49251
9293,Turbulent Top,1996,2,8,10,6,59,5.16,18163,1.0,140,Pattern Recognition,Children's Games,5.49065
4353,Vector 3,1979,2,2,120,10,77,5.22,18164,2.4,287,"Dice Rolling, Hexagon Grid",Wargames,5.49416
3253,Perpetual Notion,1993,2,4,30,10,58,5.19,18165,1.0,182,Unknown,Unknown,5.48887
97824,Sanitarium,2012,1,4,30,14,166,5.4,18166,2.0,405,"Area Movement, Cooperative Game, Modular Board",Unknown,5.48866
21622,Monopoly: Simpsons Treehouse of Horror,2005,2,6,180,8,56,5.61,18167,1.75,144,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown,5.49298
146259,Sangoku,2016,2,5,30,10,30,4.94,18168,2.0,130,"Hand Management, Player Elimination, Set Collection",Unknown,5.492
16191,War II,1981,3,6,120,12,207,5.58,18169,2.33,263,"Area Movement, Dice Rolling, Set Collection",Wargames,5.48667
1636,The Quest of the Philosopher's Stone,1986,2,8,120,8,155,5.4,18170,2.36,463,Unknown,Unknown,5.49353
16262,Race,1984,2,6,30,8,30,4.86,18171,1.0,53,Take That,Unknown,5.49043
13169,My First Rummikub,1995,2,4,30,5,62,5.16,18172,1.33,217,"Hand Management, Pattern Recognition","Abstract Games, Children's Games",5.48775
25469,SchreckLicht,2006,3,5,30,10,48,5.07,18173,1.75,137,Roll / Spin and Move,Unknown,5.48865
676,Ninja Wars,1998,2,4,30,10,31,4.68,18174,1.0,62,Variable Player Powers,Unknown,5.49048
5709,Touché,1979,2,6,30,8,358,5.49,18175,1.4,652,Pattern Building,Abstract Games,5.49668
20139,Elementals,2005,2,6,10,8,38,4.97,18176,1.0,136,Simultaneous Action Selection,Unknown,5.48653
27374,Europareise,2007,2,6,30,10,55,5.22,18177,1.2,134,Unknown,Unknown,5.48959
94073,Hit the Deck,2009,2,6,30,8,38,5.04,18178,1.0,193,Unknown,Unknown,5.48987
83453,Best of British,2010,2,6,0,12,39,5.14,18179,0.0,89,Unknown,Unknown,5.4917
149611,Greedy Wizards,2013,2,2,20,10,38,5.2,18180,1.0,63,Trick-taking,Unknown,5.48784
158343,Hand Made Wonders,2014,4,8,15,8,58,5.18,18181,1.0,103,Team-Based Game,Unknown,5.48515
8429,Combat Command: Tactical Armored Warfare,1972,2,2,120,12,41,5.12,18182,2.56,195,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Simulation",Wargames,5.49032
6681,Back Off! Buzzard,1990,2,4,20,6,41,5.05,18183,1.0,72,Point to Point Movement,Children's Games,5.49485
10432,Hercules: The Legendary Journeys,1998,2,4,180,8,33,4.97,18184,2.33,112,Modular Board,Unknown,5.48605
2348,Lotus,1998,2,4,20,10,210,5.39,18185,1.57,414,Unknown,Abstract Games,5.48723
8637,Tears of the Dragon,2003,2,2,120,12,63,5.22,18186,2.7,247,"Dice Rolling, Point to Point Movement, Simulation, Variable Player Powers","Thematic Games, Wargames",5.49011
9188,SPI Football,1980,1,2,30,10,30,4.93,18187,2.0,72,Unknown,Unknown,5.49052
7869,Balancing Aliens,2003,2,4,20,7,76,5.23,18188,1.3,106,Unknown,Unknown,5.48999
170190,Time Jockeys,2016,2,6,25,12,46,5.06,18189,1.75,225,Auction/Bidding,Unknown,5.49431
161928,Utter Nonsense,2014,4,20,30,17,221,5.5,18190,1.0,804,"Acting, Hand Management, Simultaneous Action Selection",Unknown,5.47566
35468,On Top,2008,2,4,30,8,56,5.1,18191,1.4,107,"Area Majority / Influence, Tile Placement",Abstract Games,5.49158
197435,Santa VS Jesus,2016,4,16,90,12,65,5.29,18192,1.0,196,"Role Playing, Team-Based Game",Unknown,5.4829
8806,Trivial Pursuit: All American Edition,1993,2,6,60,12,63,5.26,18193,2.0,199,Roll / Spin and Move,Unknown,5.49048
13490,Ballons,2003,2,5,10,3,82,5.25,18194,1.0,163,Unknown,Children's Games,5.49559
55820,Santa Timea,2009,2,5,30,10,67,5.24,18195,1.75,140,"Set Collection, Trick-taking",Unknown,5.4902
38227,Wolsung: The Boardgame,2008,2,4,30,0,218,5.47,18196,2.23,297,Auction/Bidding,Unknown,5.48517
16160,Junior Alias,1994,5,8,30,4,81,5.29,18197,1.0,170,"Point to Point Movement, Team-Based Game",Children's Games,5.49449
1398,Chicago,1986,2,4,120,16,186,5.39,18198,2.14,575,"Area Majority / Influence, Area Movement",Strategy Games,5.49182
152724,Are You Normal?,2013,2,6,30,18,30,4.8,18199,0.0,67,"Betting and Bluffing, Voting",Unknown,5.49145
3919,Chute-5,1973,2,4,30,0,42,5.0,18200,1.0,142,Unknown,Unknown,5.48641
181616,8-28,2015,3,6,30,8,116,5.32,18201,1.17,177,Push Your Luck,Unknown,5.49475
9785,Twelve Caesars,1997,3,6,30,12,32,4.76,18202,0.0,87,Auction/Bidding,Unknown,5.49021
2370,Cows Can't Dance (But They Like to Be Asked!),1996,2,5,45,8,41,5.0,18203,1.0,89,Set Collection,Unknown,5.49172
13384,Election USA,2004,3,5,90,12,72,5.12,18204,1.73,117,Unknown,Unknown,5.49054
95589,Bad Grandmas,2011,2,2,10,8,43,5.07,18205,1.0,108,Simultaneous Action Selection,Unknown,5.48887
275,Extinction,1993,2,6,60,12,42,5.02,18206,1.5,94,Unknown,Unknown,5.4886
206540,Banana Bandits,2016,2,4,40,8,192,5.44,18207,1.67,471,"Action Points, Dice Rolling, Grid Movement, Take That",Unknown,5.48098
31421,Skräll,2007,2,6,60,0,44,5.74,18208,1.75,75,"Dice Rolling, Modular Board, Variable Player Powers",Wargames,5.48851
89926,Sunblock,2011,2,4,5,6,64,5.22,18209,1.11,225,"Area Majority / Influence, Dice Rolling",Unknown,5.48792
33497,Celtyckie Miecze,1993,2,6,100,0,32,4.84,18210,2.8,47,"Dice Rolling, Hexagon Grid, Simultaneous Action Selection",Wargames,5.48784
35658,Malta Convoy: Operation Pedestal,2001,1,1,20,0,33,4.94,18211,1.38,62,"Dice Rolling, Events, Once-Per-Game Abilities, Paper-and-Pencil, Simulation, Track Movement, Variable Set-up",Wargames,5.49207
1641,Bounty,2000,2,8,60,8,83,5.32,18212,1.67,162,Pick-up and Deliver,Unknown,5.49299
33614,Adventurer: Card Game,2007,1,4,10,8,39,5.07,18213,1.33,50,Unknown,Unknown,5.48911
5841,Quick Wit,1987,2,12,45,12,58,5.21,18214,1.75,168,Unknown,Unknown,5.49288
175846,Deck Building: The Deck Building Game,2015,2,2,20,13,394,5.44,18215,1.33,1157,Deck Bag and Pool Building,Unknown,5.48127
333,Waterworks,1972,2,5,30,8,1904,5.53,18216,1.21,4176,"Take That, Tile Placement",Family Games,5.50669
10599,Tempest of the Gods,1995,2,4,60,10,31,4.83,18217,2.67,86,Unknown,Customizable Games,5.48614
126234,Carmarace,2014,2,6,90,8,55,5.15,18218,2.75,131,"Area Movement, Card Drafting, Dice Rolling, Grid Movement, Hand Management, Point to Point Movement, Take That, Team-Based Game",Unknown,5.48927
8088,Scrabble Rebus,1986,2,4,60,8,31,4.89,18219,1.67,150,Tile Placement,Unknown,5.49176
88554,MythBusters: The Game,2010,2,6,45,8,32,4.99,18220,1.0,98,Memory,Unknown,5.4886
328,Damn the Torpedoes!,1995,2,6,120,12,37,4.94,18221,1.33,85,Hand Management,Wargames,5.48701
2074,Murphy,1989,2,6,60,12,37,4.91,18222,2.0,113,Unknown,Unknown,5.49094
166661,Paititi,2014,2,4,45,8,73,5.22,18223,2.0,237,Unknown,Unknown,5.48686
133687,MimiQ,2011,2,4,10,4,81,5.26,18224,1.0,227,"Acting, Set Collection",Unknown,5.48201
11642,Harry Potter Hogwarts Dueling Club Game,2004,2,4,45,8,43,5.13,18225,1.8,119,"Rock-Paper-Scissors, Roll / Spin and Move, Variable Player Powers",Unknown,5.4905
5496,Riddles & Riches,1996,2,4,30,12,41,4.95,18226,1.33,113,"Dice Rolling, Line Drawing",Unknown,5.48967
6524,VH1 Pop Up Video Game,1999,2,0,45,13,42,4.92,18227,1.5,123,"Dice Rolling, Singing",Unknown,5.48832
119872,Joomba!,2012,2,8,15,6,66,5.27,18228,1.0,236,Pattern Recognition,Unknown,5.48918
26017,Space Checkers,2006,2,4,30,8,47,5.01,18229,1.0,162,Roll / Spin and Move,Abstract Games,5.49257
5084,Berzerk,1983,2,2,30,7,38,5.0,18230,1.33,152,Unknown,Abstract Games,5.49171
19381,Quest Cards,2005,1,8,40,12,38,5.03,18231,1.4,56,"Card Drafting, Dice Rolling",Unknown,5.49191
18812,"Ship, Captain, and Crew",2017,2,10,15,8,50,5.2,18232,1.0,131,Unknown,Unknown,5.47896
30820,Wind & Wetter,2007,2,4,45,8,76,5.2,18233,1.88,201,Grid Movement,Unknown,5.49244
3342,Soccerama,1968,2,6,60,0,34,5.1,18234,1.67,54,"Auction/Bidding, Roll / Spin and Move, Variable Player Powers",Unknown,5.48984
139779,Migrato,2013,2,2,15,9,102,5.28,18235,1.4,76,"Hand Management, Memory, Set Collection",Unknown,5.48733
14360,Trivial Pursuit: Star Wars - Episode I,1999,2,16,60,12,39,4.74,18236,2.33,68,Roll / Spin and Move,Unknown,5.48938
535,Power Barons,1986,3,4,30,10,178,5.43,18237,2.04,574,Unknown,"Family Games, Strategy Games",5.49224
2139,The X-Files Collectible Card Game,1996,2,2,60,10,365,5.57,18238,2.38,821,Action Points,Customizable Games,5.5052
139894,Alchemist Academy,2013,2,6,30,10,42,5.0,18240,1.5,127,Hand Management,Unknown,5.48909
4976,Derby Days,1989,2,4,20,6,41,4.97,18241,1.0,114,Roll / Spin and Move,Children's Games,5.48774
4381,Back to Iraq,1993,2,2,180,12,77,5.32,18242,2.85,381,"Dice Rolling, Hexagon Grid",Wargames,5.48939
146299,Bowling for Zombies!!!,2013,2,5,15,0,45,4.91,18243,1.0,264,Unknown,Unknown,5.48116
39276,Casino Hot Dog,2008,2,4,20,7,47,5.03,18244,1.0,47,Betting and Bluffing,Children's Games,5.48972
155465,Peasant Buffet,2015,2,7,15,0,75,5.43,18245,1.33,191,"Player Elimination, Push Your Luck, Take That",Unknown,5.48891
31235,The Witcher,2007,2,2,20,0,34,5.2,18246,2.0,72,Card Drafting,Unknown,5.48907
207917,Scandinavia and the World: A Heap of Trouble,2017,3,5,40,14,49,4.94,18247,1.67,224,"Auction/Bidding, Hand Management, Take That",Unknown,5.48027
1961,5 Alive,1990,2,7,30,7,304,5.47,18248,1.27,603,"Hand Management, Player Elimination",Unknown,5.54428
